id,name,popularity,duration_ms,explicit,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist
1dyTcli07c77mtQK3ahUZR,Just,64,234800,false,1995-03-13,0.291,0.767,7,-6,0,0.0862,4.01E-4,0.012,0.0763,0.359,175.702,4,Radiohead
1g7NUaFstaB84jLTmOwIor,D.J. - 2017 Remaster,38,241400,false,1979-01-01,0.641,0.819,7,-7,1,0.0596,0.147,3.3E-4,0.286,0.875,112.333,4,David Bowie
1ihKji1UdshwukWYh3cQK2,Chant of the Ever Circling Skeletal Family - 2016 Remaster,35,126067,false,1974-05-24,0.489,0.553,9,-14,1,0.281,0.0435,6.32E-5,0.388,0.402,139.345,3,David Bowie
1j5LlFl3tVJzPMe8f26Yii,Little By Little,29,292867,false,2002-06-26,0.41,0.655,2,-5,1,0.0271,0.0302,0.00203,0.12,0.114,145.902,4,Oasis
1jc1pjS2K5rjGILNO0C9tW,Space Oddity - UK Mono Single Edit; 2015 Remaster,16,282707,false,2015-09-25,0.328,0.536,0,-8,1,0.0385,0.189,7.1E-5,0.0982,0.456,135.457,4,David Bowie
1oganPK3TpGadtzSRxrl0O,Ziggy Stardust - 2012 Remaster,25,193667,false,1976-01-01,0.434,0.605,7,-10,1,0.121,0.051,1.06E-6,0.441,0.445,160.489,4,David Bowie
1q5P3mlYLNKFigFEwqVjia,Talk Tonight,33,261107,false,1998-11-02,0.439,0.449,4,-8,0,0.0265,0.476,3.79E-5,0.37,0.332,84.566,4,Oasis
1sl4ENnnzh1J6QWoD2oxvM,Sweet Thing/Candidate/Sweet Thing - Live; 2005 Mix; 2016 Remaster,26,515760,false,1974-10-29,0.386,0.461,0,-16,1,0.0444,0.0564,1.31E-4,0.492,0.457,107.34,4,David Bowie
1w3W1hz6xVUSWkbh0paMgs,Kooks - 2015 Remaster,53,173760,false,1971-12-17,0.607,0.278,9,-17,1,0.0378,0.497,0.0,0.121,0.694,127.172,4,David Bowie
1wQXj5bgxyZQ2XmE2X9s6n,Til Kingdom Come,59,250668,false,2005-06-07,0.607,0.395,0,-9,1,0.0287,0.61,0.00768,0.33,0.274,115.068,4,Coldplay
1wo3UYTeizJHkwYIuLuBPF,Champagne Supernova - Remastered,66,451320,false,1995-10-02,0.294,0.825,2,-3,1,0.0404,0.465,0.0841,0.354,0.122,150.338,4,Oasis
1ze9Wp5sbzs8yscAERFzcu,All The Young Dudes - Live; 2005 Mix; 2016 Remaster,25,254667,false,1974-10-29,0.366,0.576,2,-14,1,0.0896,0.159,5.31E-6,0.514,0.269,119.402,4,David Bowie
20EkniSUbhZ86v1Oc0hhUI,Columbia - Remastered,53,377400,false,1994-01-01,0.314,0.824,7,-5,1,0.049,2.38E-6,0.673,0.384,0.0546,100.151,4,Oasis
21I2d2zrIHJNPeaeGG5J3Y,Cum On Feel The Noize - Remastered,37,312160,false,1995-10-02,0.372,0.9,9,-1,0,0.046,1.49E-5,0.382,0.379,0.558,133.14,4,Oasis
24JyzqFWnxz4j5tE3Zvu8B,"Peter and the Wolf, Op. 67: The Duck, Dialogue with the Bird, Attack of the Cat",14,253333,false,1988-01-01,0.491,0.0829,7,-23,1,0.0846,0.815,0.0031,0.136,0.271,94.297,4,David Bowie
25ceFvWSaI3zoy9hhNYDqu,Cat People (Putting Out Fire) - 2018 Remaster,52,309960,false,1983-04-14,0.502,0.867,10,-5,1,0.0501,0.063,3.95E-4,0.0918,0.752,128.295,4,David Bowie
29RprirJrZMehUfMOj3Eav,(It's Good) To Be Free,35,258827,false,1998-11-03,0.323,0.9,0,-3,1,0.0577,0.00404,0.0125,0.752,0.348,98.365,5,Oasis
2C1FzUUtHp31ZdQsTGDM2f,Knock On Wood - Live; 2005 Mix; 2016 Remaster,22,204920,false,1974-10-29,0.568,0.841,11,-13,0,0.123,0.0134,3.8E-5,0.987,0.549,125.68,4,David Bowie
2KhCQE7DqzFmd1x5xkettm,Hymn for the Weekend,0,258267,false,2021-04-16,0.491,0.693,0,-6,0,0.0377,0.211,6.92E-6,0.325,0.412,90.027,4,Coldplay
2LNV0347QKt4AHxRSfCBij,Talk Tonight - Remastered,54,263747,false,1995-01-01,0.376,0.423,4,-8,0,0.0242,0.54,1.23E-5,0.361,0.299,85.213,4,Oasis
2MLORSqi25PiSzUu0dZfqH,Married With Children,27,191573,false,1994-08-29,0.586,0.412,4,-11,1,0.0282,0.851,3.56E-6,0.281,0.31,87.645,4,Oasis
2MyNVTCYMp4LBzUY1Q3vXQ,Life on Mars? - 1997 Remaster,39,234227,false,1997-10-27,0.443,0.476,10,-12,1,0.0382,0.326,1.64E-6,0.0681,0.313,123.483,4,David Bowie
2OvHcOySt5566ml3Q7GdnH,The Swamp Song - Version 2,25,39200,false,1995-01-01,0.246,0.996,5,-10,1,0.0821,0.411,0.825,0.857,0.0153,107.201,1,Oasis
2QhURnm7mQDxBb5jWkbDug,Don't Panic,66,136867,false,2000-07-10,0.602,0.612,0,-8,1,0.0335,0.206,0.00607,0.107,0.453,122.062,4,Coldplay
2TxMPs02ZxUdI3oImLTINt,Thursday's Child,39,322227,false,1999-09-29,0.413,0.635,11,-6,1,0.0287,0.0606,0.0031,0.169,0.654,170.924,4,David Bowie
2VVRmrgSmyYnEZsBTsnIRz,Acquiesce - Remastered,53,267987,false,1995-01-01,0.178,0.931,7,-3,1,0.0831,0.0128,7.14E-4,0.334,0.184,112.447,4,Oasis
2Z7kxLayO87K0553Cfs53v,Don't Bring Me Down - 2015 Remaster,30,126213,false,1973-10-19,0.622,0.608,2,-10,1,0.0525,0.0135,0.0162,0.0544,0.869,100.005,4,David Bowie
2aXZp30TocFnABRPF1Isrl,In My Place,48,228933,false,2002-08-05,0.433,0.561,9,-6,1,0.0268,0.0446,1.52E-6,0.191,0.214,144.737,4,Coldplay
2dDqsUr11Mv0qhXByNfbJx,Where I End and You Begin,51,269293,false,2003-06-09,0.298,0.713,8,-7,1,0.0352,0.0627,0.859,0.142,0.48,121.309,4,Radiohead
2elAyF0DLb10MWj76pU6pP,As The World Falls Down,55,290964,false,1986-01-01,0.633,0.642,9,-8,1,0.0234,0.473,0.0274,0.0792,0.418,98.612,4,David Bowie
2fs58FkjjxqWyxi2oh3MJ7,Round and Round - 2015 Remaster,12,162740,false,2015-09-25,0.574,0.596,5,-11,1,0.0439,0.0877,4.77E-5,0.414,0.906,104.531,4,David Bowie
2gANywSFYF58YFMPdDSAjC,Stand by Me,62,356600,false,1997-08-21,0.214,0.828,7,-2,1,0.0383,0.0142,1.61E-6,0.161,0.388,169.876,4,Oasis
2hBsekQsE7bxL4lNGpG1tL,Moss Garden - 2017 Remaster,38,305867,false,1977-01-01,0.291,0.195,1,-18,1,0.0321,0.386,0.89,0.158,0.183,82.904,4,David Bowie
2iDM76B3zHr6khKkiX4vUr,Slide Away,28,392733,false,1994-01-01,0.0811,0.957,5,-3,0,0.144,8.85E-4,2.02E-4,0.236,0.252,188.063,4,Oasis
2jDDiDPOBkNocJp1riU9a0,Heroes - 1998 Remaster,43,213013,false,1998-04-20,0.476,0.773,7,-6,1,0.0293,0.00641,0.0327,0.11,0.256,113.121,4,David Bowie
2nKFsyTcumVM0DMMGeLqmw,My Sister Lover - Remastered,31,359547,false,1997-01-01,0.366,0.976,4,-2,1,0.0617,0.00313,0.00465,0.0756,0.222,134.081,4,Oasis
2qsxbpUmRRnWRlaDXpHvhk,Eight Line Poem - 2015 Remaster,11,175333,false,2015-09-25,0.542,0.0229,0,-24,1,0.0428,0.963,3.8E-4,0.0881,0.171,116.264,4,David Bowie
2srmfcmMOBAebykKeYF4Fj,Moonage Daydream (Live) [Stereo] - Live; Stereo,33,385067,false,1983-10-01,0.241,0.916,11,-6,0,0.137,0.00161,0.0727,0.831,0.455,148.303,4,David Bowie
2tjskutXjrrfAyoSw4q4kb,The Prettiest Star - 2013 Remaster,44,211684,false,1973-04-13,0.566,0.559,5,-8,1,0.0334,0.215,0.00227,0.324,0.606,118.276,4,David Bowie
2uKHEDZofqO6kmurxm4qtF,The Masterplan - Live at Knebworth Park,34,295160,false,1995-01-01,0.145,0.713,9,-4,0,0.0431,0.288,0.0147,0.92,0.314,85.341,4,Oasis
2uQ4px5SPONsgcUpulywIQ,Amsterdam,56,319360,false,2002-08-08,0.269,0.176,3,-10,1,0.0296,0.836,0.0343,0.122,0.105,78.861,4,Coldplay
2x4bx10t6R3ND7gQF2gOSy,It's Better People - Remastered,35,240147,false,1995-10-02,0.472,0.789,4,-6,1,0.0319,4.53E-4,4.03E-5,0.101,0.902,101.377,4,Oasis
316nCXXZsSSc5fGk1bsS1x,Without You - 2018 Remaster,42,189395,false,1983-04-14,0.746,0.653,3,-8,1,0.0291,0.115,0.0285,0.288,0.886,119.16,4,David Bowie
31IW5yO5sD6KVia4FvILUY,Fog (Again) - Live,36,138400,false,2004-03-24,0.285,0.304,2,-14,1,0.0318,0.965,0.447,0.817,0.196,133.277,3,Radiohead
33cnHvf25gRxFkKI9LaSbA,Chilly Down,44,225157,false,1986-01-01,0.687,0.849,9,-7,1,0.0569,0.0481,8.89E-4,0.322,0.681,145.37,4,David Bowie
34m1uRHAFaOXs1LKSKPih7,Time - 2015 Remaster,11,223332,false,2015-09-25,0.336,0.468,0,-14,1,0.0462,0.203,0.0,0.143,0.272,149.334,4,David Bowie
35YyxFpE0ZTOoqFx5bADW8,Nude,67,255387,false,2007-12-28,0.516,0.342,4,-9,1,0.0342,0.832,0.579,0.0857,0.167,128.378,3,Radiohead
35ypTQlgitwrrsYC8g3S08,Don't Bring Me Down - 2015 Remaster,10,126213,false,2015-09-25,0.622,0.608,2,-10,1,0.0525,0.0135,0.0169,0.0544,0.869,99.998,4,David Bowie
39H1xVrwxDjeIzq4WMYIod,Panic in Detroit - 2013 Remaster,42,268646,false,1973-04-13,0.426,0.798,11,-9,0,0.0399,0.00622,0.00112,0.0981,0.767,93.655,4,David Bowie
39qRdHcl2tizWbzlM9kUlN,What If,56,298520,false,2005-06-07,0.304,0.502,6,-6,0,0.035,0.313,0.0011,0.138,0.204,136.779,4,Coldplay
3BVVM7Oue0m5OZsgVaWNHr,She Shook Me Cold - 2015 Remaster,10,257333,false,2015-09-25,0.233,0.531,2,-12,1,0.044,0.135,9.59E-6,0.107,0.418,139.688,4,David Bowie
3C1SMEEagNsgILWA24aKMv,Lyla,28,310213,false,2005-05-25,0.393,0.948,11,-2,1,0.0488,1.48E-4,8.54E-5,0.118,0.301,120.914,4,Oasis
3HUTl3dLwwz9pufuRYko0K,Round Are Way - MTV Unplugged,41,291293,false,1995-10-02,0.375,0.889,7,-5,1,0.0899,0.0254,1.07E-5,0.732,0.37,145.985,4,Oasis
3MT2lQoYnTI6BvQAqbgOtD,"\"Magic Dance - 7\"\" Version\"",20,279200,false,1986-01-01,0.696,0.914,9,-8,1,0.0617,0.0581,0.0,0.358,0.594,105.493,4,David Bowie
3NRf3hwlsoUWe0YnN3jqWL,Cast No Shadow - Remastered,50,294813,false,1995-01-01,0.421,0.846,7,-4,1,0.0283,0.00174,0.0,0.166,0.613,158.351,4,Oasis
3NXI2XNb5hQ7uOWMZ1Sxfm,African Night Flight - 2017 Remaster,33,176960,false,1979-01-01,0.544,0.709,2,-10,1,0.137,0.564,2.64E-4,0.441,0.544,159.715,4,David Bowie
3PRv7fmKiVWG8cIatkFNX3,Up in the Sky - Remastered,43,268000,false,1994-08-29,0.263,0.905,0,-3,1,0.0398,1.41E-5,0.0214,0.38,0.328,140.557,4,Oasis
3TLydxzUT24IuDQvPk8Fjn,Red Sails - 1999 Remaster,11,224200,false,1989-09-19,0.39,0.841,9,-8,0,0.0727,0.0025,0.0108,0.0908,0.471,144.482,4,David Bowie
3Tc5BaETZ8E6p1xlSNotzt,This Is Not America - 2002 Remaster,57,231427,false,2002-10-21,0.715,0.674,0,-11,0,0.0376,0.0569,0.0033,0.0519,0.65,115.284,4,David Bowie
3UNjVOeuOZMaZ3tCewkBoD,Columbia,36,377000,false,1994-08-29,0.329,0.855,7,-4,1,0.0493,1.91E-6,0.775,0.356,0.0485,100.104,4,Oasis
3UUTUsYZAAAkcWgkoxHvcu,Untitled - Remastered,44,39360,false,1995-10-02,0.137,0.991,5,-13,1,0.0761,0.849,0.92,0.721,0.0176,141.688,4,Oasis
3Z76jHENVIZSwIKpuIubQZ,It Ain't Easy - 2012 Remaster,18,177775,false,2015-09-25,0.503,0.279,2,-12,1,0.0281,0.0174,0.0,0.214,0.177,133.558,4,David Bowie
3ZFurUI2qESabUHHyIlxa8,Lady Grinning Soul - 2013 Remaster,52,235255,false,1973-04-13,0.373,0.56,4,-8,1,0.0394,0.0326,1.66E-4,0.0795,0.167,93.208,4,David Bowie
3cMuGOGSaTWbwOurTS4b3Y,Talk Show Host,57,281000,true,1996-01-22,0.536,0.479,5,-14,0,0.031,0.277,0.0285,0.139,0.504,88.831,4,Radiohead
3e0wYnFxkqinmtXebYPMSt,Yellow,57,266773,false,2000-06-26,0.429,0.661,11,-7,1,0.0281,0.00239,1.21E-4,0.234,0.285,173.372,4,Coldplay
3eFL9jPBBALueXfjhe0jCd,Go Let It Out,48,278400,false,2000-02-28,0.408,0.856,2,-5,1,0.0334,0.0107,5.51E-5,0.514,0.619,84.196,4,Oasis
3hDdoYcloluv7FeoFZUP63,It's Hard to Be a Saint in the City,41,228800,false,1989-09-19,0.494,0.887,2,-8,1,0.0617,0.00232,2.0E-5,0.0733,0.704,120.711,4,David Bowie
3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,73,457676,false,1983-04-14,0.654,0.743,10,-7,0,0.0605,0.0125,0.0272,0.153,0.632,114.846,4,David Bowie
3n5I9KzifOX3Av8BkYlXAt,Here Comes the Night - 2015 Remaster,35,189613,false,1973-10-19,0.461,0.637,4,-11,1,0.041,0.0257,3.59E-5,0.419,0.658,98.362,4,David Bowie
3poyJ9wWQEinvD9sMJJDnC,The Swamp Song - Version 1,27,45533,false,1995-01-01,0.255,0.825,7,-5,0,0.0529,2.14E-5,0.788,0.785,0.164,142.817,4,Oasis
3tQFthLmtBuc0XPL2b8nnu,Little By Little,54,292867,false,2002-02-03,0.405,0.63,2,-4,1,0.0277,0.029,0.00321,0.117,0.136,145.91,4,Oasis
3v75DgGrZYFH8ry6F20957,I'm Afraid of Americans - Nine Inch Nails V1 Mix,42,331200,false,1997-01-30,0.7,0.823,1,-7,1,0.0665,0.011,0.00498,0.0745,0.779,80.03,4,David Bowie
3w7leG9J586fnxW6bpjKqb,Columbia - Eden Studios Mix,30,337133,false,1994-01-01,0.304,0.928,2,-2,1,0.0411,2.93E-4,0.677,0.384,0.523,98.922,4,Oasis
41tTCXOzxSWAoVrfeIIh8x,Wonderwall,38,259960,false,2010-06-14,0.411,0.89,6,-4,0,0.0332,7.52E-4,0.0,0.211,0.681,174.501,4,Oasis
425UymJA8FJCGz7JZEkEFA,Whatever,38,381267,false,1994-12-18,0.268,0.887,7,-3,1,0.0342,0.0125,0.0378,0.591,0.344,91.191,4,Oasis
43hr1Jl848X7Tt2H1X2SXG,Saviour Machine - 2015 Remaster,10,270400,false,2015-09-25,0.187,0.58,5,-10,1,0.0501,0.37,3.88E-4,0.0748,0.314,202.196,3,David Bowie
44yi91mbNLl16pttwhiEc9,Hymn for the Weekend,0,258267,false,2021-04-16,0.491,0.693,0,-6,0,0.0377,0.211,6.92E-6,0.325,0.412,90.027,4,Coldplay
45BKWNoGFjmngGBpv5uj5J,God Knows I'm Good - 2015 Remaster,35,202160,false,1969-11-04,0.418,0.436,7,-12,1,0.0327,0.527,0.0,0.0896,0.704,169.748,4,David Bowie
46wGHSPnUld6A0m2huneSL,Ashes to Ashes - 2017 Remaster,42,217107,false,1981-11-13,0.662,0.772,1,-9,1,0.0506,0.478,1.18E-5,0.454,0.84,120.411,4,David Bowie
4B0uIsmygOfQpNSQzanJ5i,Magic Pie - Remastered,45,430373,false,1997-01-01,0.301,0.884,0,-2,1,0.0555,0.231,0.0222,0.333,0.263,148.244,4,Oasis
4H9muKIJpzTODxUxkPTgnH,Bring It on Down - Remastered,43,257813,false,1994-08-29,0.114,0.938,9,-2,1,0.0776,1.13E-5,0.806,0.446,0.191,153.335,4,Oasis
4HPpZ0Dv7lnMwiOPQEMj1a,Memory of a Free Festival - 2015 Remaster,36,430773,false,1969-11-04,0.292,0.396,7,-11,1,0.0469,0.539,0.0,0.0818,0.353,121.192,4,David Bowie
4KshJfh2M1sS6Js5wSupwU,"\"\"\"Heroes\"\" / \"\"Helden\"\" - 2001 Remaster\"",40,365747,false,1977-01-01,0.47,0.727,7,-8,1,0.0343,6.06E-4,0.644,0.223,0.198,113.453,4,David Bowie
4NmcfahJGawtwaMATGgP0L,Strawberry Swing,40,249667,false,2008-06-19,0.378,0.663,1,-10,1,0.0458,0.00722,0.797,0.191,0.428,173.136,4,Coldplay
4Q2UM2QSR7Gye03jvl4Rdw,I'm Outta Time,46,250013,false,2008-10-06,0.427,0.622,4,-5,0,0.028,0.00107,0.0458,0.431,0.0775,77.406,4,Oasis
4SrRrB27n7fiRkQcPoKfpk,Motion Picture Soundtrack,56,200483,false,2000-10-02,0.112,0.13,7,-16,1,0.0347,0.921,0.706,0.13,0.0427,90.835,4,Radiohead
4T1iiabe7G0UjWQJCY6NE2,Videotape,58,279634,false,2007-12-28,0.596,0.383,1,-11,0,0.0324,0.694,0.808,0.0889,0.0506,77.423,4,Radiohead
4TsBPFbPjWIV3vIrrWuGk6,Let's Spend the Night Together - 2013 Remaster,10,190751,false,2015-09-25,0.442,0.883,9,-8,1,0.0428,0.0153,2.83E-4,0.0514,0.938,163.875,4,David Bowie
4Ud8Y4tWxh7J44h1qwURdl,Golden Years - Single Version; 2014 Remaster,7,209067,false,2016-09-23,0.727,0.535,11,-15,1,0.0404,0.396,3.36E-6,0.0599,0.927,108.495,4,David Bowie
4YMykhXc5tirmHzQSZaKL8,Please Mr. Gravedigger,27,156733,false,1967-06-01,0.471,0.523,2,-18,1,0.87,0.665,0.0,0.264,0.321,127.863,4,David Bowie
4cWyMR0mjBuyS6pB3driwM,Black Country Rock - 2015 Remaster,12,216667,false,2015-09-25,0.429,0.588,2,-11,1,0.0338,0.0456,1.48E-5,0.207,0.788,79.007,4,David Bowie
4e52QJBGzuQnjiuBCkR1Tr,The Width of a Circle - 2015 Remaster,13,492493,false,2015-09-25,0.383,0.43,9,-13,1,0.0383,0.0119,0.0193,0.213,0.18,133.826,4,David Bowie
4f6E3SyeGo0FWF9Q8ArRpm,Friday on My Mind - 2015 Remaster,11,176947,false,2015-09-25,0.576,0.672,9,-11,1,0.0472,0.0771,0.0,0.335,0.743,94.441,4,David Bowie
4gBRHnW9xeNABYDR2zV8Jj,Sweet Thing - 2016 Remaster,42,219120,false,1974-05-24,0.358,0.399,7,-15,1,0.0383,0.718,6.89E-4,0.438,0.287,119.922,4,David Bowie
4hf0hL4kWyjWztZzVsM39V,God Put a Smile upon Your Face,63,297307,false,2002-08-08,0.611,0.556,9,-5,1,0.0288,0.175,7.14E-5,0.0359,0.252,126.532,4,Coldplay
4iM2s0WZFznvgoC0HxZekI,Let's All Make Believe,37,233640,false,2000-02-07,0.165,0.658,2,-6,0,0.037,0.759,0.0177,0.12,0.0837,173.518,4,Oasis
4mWahKerLaVddUjb8d1Q4Q,The Man Who Sold the World - 2015 Remaster,64,241347,false,1970-11-04,0.474,0.387,2,-14,0,0.0305,0.642,0.00557,0.143,0.545,118.486,4,David Bowie
4qmVnESehucC98CkW9BCka,The Laughing Gnome,33,181333,false,1995-01-01,0.757,0.776,0,-9,1,0.192,0.316,0.0,0.0787,0.963,137.045,4,David Bowie
4r0KYf0DDzrUdr9NSwAXpm,The Hindu Times,45,226733,false,2002-02-03,0.418,0.948,11,-3,1,0.0517,8.48E-6,7.27E-6,0.736,0.325,113.876,4,Oasis
4s3XabMZXMmaMNHYEubZ0i,I Wish You Would - 2015 Remaster,17,168480,false,2015-09-25,0.554,0.691,2,-10,1,0.0515,9.42E-4,0.0105,0.186,0.542,101.208,4,David Bowie
4sjOSErZILpIu0cOlCFOIg,Stop Crying Your Heart Out,45,303133,false,2002-06-20,0.38,0.573,2,-5,1,0.03,0.077,2.38E-6,0.0776,0.0901,74.988,4,Oasis
4vJq4bW0mSk8lUAkfvM3iG,It's Getting' Better (Man!!),44,420000,false,1997-08-21,0.376,0.921,2,-1,1,0.0613,2.03E-4,0.166,0.437,0.152,126.1,4,Oasis
4xwe9DR2DlFuG9PdA2LWHF,Modern Love - Single Version; 1990 Remaster,58,237667,false,1990-03-12,0.471,0.884,0,-10,1,0.0348,0.0029,2.82E-4,0.0948,0.962,90.815,4,David Bowie
4yCihiznWkDsbuIqf6mSiG,She's Electric,60,220920,false,1995-10-02,0.484,0.91,9,-3,1,0.0483,0.163,1.13E-6,0.315,0.501,125.364,4,Oasis
4zOfy9kqJlG0ZXvcaSh4gv,Viva La Vida,66,242373,false,2008-06-12,0.486,0.617,5,-7,0,0.0287,0.0954,3.23E-6,0.109,0.417,138.015,4,Coldplay
53owI5jvlRJwq5txfo4Ckb,The Jean Genie - 2013 Remaster,25,248013,false,1976-01-01,0.586,0.571,9,-9,1,0.0309,0.378,5.12E-6,0.358,0.812,128.453,4,David Bowie
56von762XlyEtT3qQhm47H,Beauty and the Beast - 2017 Remaster,42,216640,false,1977-01-01,0.551,0.907,4,-6,0,0.0617,0.00203,0.101,0.0358,0.752,124.401,4,David Bowie
570oJcBwoLGZz95xTNa0JB,Let There Be Love,51,331693,false,2005-05-30,0.475,0.468,5,-4,1,0.0288,0.272,0.0,0.343,0.13,74.04,4,Oasis
57Tc99G6I2AJvPeW00Fo6L,Live Forever,31,277467,false,1994-08-02,0.259,0.734,9,-6,0,0.0321,1.03E-5,8.58E-6,0.361,0.2,89.9,4,Oasis
57bbMdaWpthoPTfuU9TFvQ,Married With Children - Remastered,53,195000,true,1994-01-01,0.588,0.435,4,-10,1,0.0268,0.787,0.0,0.0801,0.305,88.068,4,Oasis
57iNPZENhKytzbr2ppgC0H,Shakermaker - Live Paris In-Store,33,245253,false,1994-01-01,0.518,0.733,4,-5,1,0.032,0.147,3.34E-5,0.0859,0.233,105.0,4,Oasis
5D08BHHC2w65UDCCNTBiNF,Little By Little,35,292867,false,2002-06-20,0.405,0.63,2,-4,1,0.0277,0.029,0.00321,0.117,0.136,145.91,4,Oasis
5IyL3XOaRPpTgxVjRIAxXU,Ziggy Stardust - 2012 Remaster,65,193880,false,1972-06-06,0.515,0.554,7,-11,1,0.0784,0.0478,0.0,0.219,0.509,80.146,4,David Bowie
5JZ1jTanqLWVuThmZ6XRAc,I Might Be Wrong,58,293773,false,2001-03-12,0.602,0.735,7,-8,0,0.0254,0.261,0.794,0.11,0.505,102.895,4,Radiohead
5NXCDF2wyPv06X54abGTcp,Boys Keep Swinging - 2017 Remaster,44,198507,false,1979-01-01,0.475,0.69,9,-7,1,0.0394,0.395,0.179,0.0841,0.908,122.628,4,David Bowie
5S6pYZD8WH3OQapDHTDM9M,Viva La Vida,55,242373,false,2008-11-24,0.486,0.617,5,-7,0,0.0287,0.0954,3.23E-6,0.109,0.417,138.015,4,Coldplay
5TIvGpN4qPVBrJX8KGOP9D,Cast No Shadow,55,294813,false,1995-10-02,0.418,0.838,7,-4,1,0.0282,0.00181,0.0,0.153,0.628,158.304,4,Oasis
5TOn2uvdEBsBzwQ5atRd2i,She's Electric,33,219533,false,1995-01-01,0.539,0.912,9,-3,1,0.0407,0.182,0.0,0.686,0.515,125.522,4,Oasis
5UVMULFn7lMFfLUYy0b846,Morning Glory - Live at Roskilde,34,287253,false,1995-01-01,0.175,0.832,9,-4,0,0.0662,4.28E-4,0.239,0.11,0.215,136.043,4,Oasis
5Uy2XHF8WBNLkowPve74XR,Round Are Way - MTV Unplugged,38,291293,false,1995-01-01,0.373,0.883,7,-5,1,0.0963,0.0184,1.25E-5,0.737,0.38,145.915,4,Oasis
5X20Xf7ViUNe20ZevgfHGF,Memory of a Free Festival (Pt. 2) - 2015 Remaster,14,214906,false,2015-09-25,0.229,0.46,7,-11,1,0.0348,0.00172,9.62E-6,0.0469,0.375,123.543,4,David Bowie
5YciOakY5dB5dULkiLdCaf,Stop Crying Your Heart Out,68,303133,false,2002-02-03,0.38,0.573,2,-5,1,0.03,0.077,2.38E-6,0.0776,0.0901,74.988,4,Oasis
5bej4xvQZhR2H5P9w0PzXm,Don't Go Away - Remastered,42,288667,false,1997-08-21,0.396,0.826,0,-4,1,0.0385,0.0372,4.3E-5,0.0756,0.19,81.107,4,Oasis
5fP1c8kVSlX4IqTns1IHzC,Aladdin Sane - 2013 Remaster,10,310427,false,2015-09-25,0.421,0.712,2,-10,1,0.041,0.209,5.89E-4,0.12,0.556,117.855,4,David Bowie
5hh5gq0u54rTP0iBYgZ2xW,Be My Wife - 2017 Remaster,43,176840,false,1977-01-01,0.497,0.843,9,-6,0,0.0279,0.0017,0.266,0.196,0.892,112.934,4,David Bowie
5j3gAUMZc5z0IYVktwW0F2,The Jean Genie - 1997 Remaster,33,246213,false,1997-10-27,0.564,0.662,11,-5,0,0.0291,0.206,2.19E-5,0.372,0.708,129.061,4,David Bowie
5jCaiy8NHXpUfh1yTQXR7s,The Bewlay Brothers - 2015 Remaster,12,329587,false,2015-09-25,0.533,0.102,7,-21,1,0.0456,0.38,0.0,0.0511,0.189,119.79,4,David Bowie
5oidljiMjeJTWUGZ4TfFea,Under Pressure,65,237520,false,2002-10-21,0.678,0.643,2,-9,1,0.0444,0.24,0.0,0.0708,0.534,113.46,4,David Bowie
5ojwwWQV9hbal0LXgqy0al,Strange Thing - Demo,30,314867,false,1994-01-01,0.296,0.981,9,-1,1,0.0635,3.57E-4,0.00111,0.305,0.406,103.165,4,Oasis
5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,79,258773,false,1995-10-02,0.378,0.896,2,-4,1,0.0407,4.52E-4,0.0,0.194,0.469,174.302,4,Oasis
5r01V67nIwnUNIKR1k4nn7,Unwashed and Somewhat Slightly Dazed - 2019 Mix,27,379200,false,1969-11-14,0.302,0.929,5,-6,1,0.0663,0.00566,1.36E-4,0.082,0.808,165.109,4,David Bowie
5sUrZEf4qEtjepdgcetith,Space Oddity - 2015 Remaster,40,318027,false,2015-09-25,0.31,0.403,0,-13,1,0.0326,0.0726,9.27E-5,0.139,0.466,134.48,4,David Bowie
61MJt8DGgDadH67v9mRUYo,The Man Who Sold the World - 2015 Remaster,36,241347,false,2015-09-25,0.474,0.387,2,-14,0,0.0305,0.642,0.00557,0.143,0.545,118.486,4,David Bowie
6AK2OTvErAPp28mCdh4fGV,Farewell Speech (Live) [Stereo] - Live; Stereo,20,39400,false,1983-10-01,0.63,0.693,11,-15,1,0.786,0.468,0.0,0.544,0.283,36.223,3,David Bowie
6Bb2wZjJZuMO2KJeZfxytc,All Around the World,49,560000,false,1997-08-21,0.366,0.831,7,-3,1,0.0429,0.00572,0.00162,0.484,0.339,82.04,4,Oasis
6CyETucl2nue4lpqvBDxF3,Unwashed and Somewhat Slightly Dazed - 2015 Remaster,39,412987,false,1969-11-04,0.274,0.755,5,-10,1,0.0919,0.00483,1.92E-5,0.204,0.574,165.438,4,David Bowie
6HFbq7cewJ7rPiffV0ciil,A Sky Full of Stars,59,267867,false,2014-05-02,0.545,0.675,6,-6,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4,Coldplay
6LIQz0iiokJkCjpRtwIHKT,Letter to Hermione - 2015 Remaster,15,156960,false,2015-09-25,0.409,0.264,4,-16,0,0.0381,0.846,2.1E-4,0.108,0.55,81.053,4,David Bowie
