id,name,popularity,duration_ms,explicit,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist
7gY3cyGcB2wnk2xDXiA0pe,Head Above Water,70,220850,false,2019-02-15,0.578,0.694,5,-5,1,0.0706,0.0112,0.0,0.102,0.268,129.921,4,Avril Lavigne
7kt9e9LFSpN1zQtYEl19o1,this is me trying,73,195097,false,2020-07-24,0.515,0.476,9,-9,1,0.0328,0.314,4.74E-5,0.171,0.412,135.886,4,Taylor Swift
7lxADouiWFkwR7ZV2GKUcH,Back To December,59,293027,false,2010-10-25,0.529,0.67,2,-4,1,0.0303,0.117,0.0,0.334,0.286,141.893,4,Taylor Swift
7vvIpJZye5cRR6De1LKM0m,The Last Time,58,298293,false,2012-10-22,0.505,0.443,2,-7,1,0.0276,0.035,3.15E-6,0.0921,0.123,94.069,4,Taylor Swift
7wjbSn8QHsxqKXU5M0jXGM,Eyes Open,52,244587,false,2012-01-01,0.598,0.724,7,-7,1,0.0345,0.00678,0.00182,0.0839,0.297,137.115,4,Taylor Swift
01QdEx6kFr78ZejhQtWR5m,Forever & Always (Piano Version) (Taylor’s Version),75,267833,false,2021-04-09,0.546,0.273,9,-9,1,0.0308,0.819,0.0,0.137,0.271,118.753,4,Taylor Swift
02XnQdf7sipaKBBHixz3Zp,Paparazzi,72,208307,false,2008-01-01,0.762,0.692,5,-3,0,0.0438,0.113,0.0,0.094,0.397,114.906,4,Lady Gaga
0F2S1QlnMaOfmNHIgmES3k,Stay Stay Stay,57,205853,false,2012-10-22,0.729,0.748,0,-6,1,0.0245,0.307,1.29E-6,0.0962,0.928,99.981,4,Taylor Swift
0HmCuN0Z3OX1Qrz43FLOPL,You're Not Sorry,57,261787,false,2008-11-11,0.475,0.452,6,-4,1,0.027,0.146,1.36E-6,0.108,0.276,133.959,4,Taylor Swift
0KP5F1JO7gWfjDN3jeA27Q,The Edge Of Glory,39,321173,false,2011-01-01,0.581,0.774,9,-6,1,0.0399,3.34E-4,0.0174,0.109,0.358,127.952,4,Lady Gaga
0KWssZBo9yd4GBbKJ939AZ,Running with the Wolves,46,194760,false,2015-12-11,0.53,0.538,5,-6,1,0.0579,0.234,1.78E-4,0.224,0.452,164.255,4,AURORA
0KztjtD3ytzgYjUKIVfBnW,Mean,64,237747,false,2010-01-01,0.57,0.747,4,-3,1,0.0426,0.445,0.0,0.219,0.808,164.004,4,Taylor Swift
0Om9WAB5RS09L80DyOfTNa,Tim McGraw,65,232107,false,2006-10-24,0.58,0.491,0,-6,1,0.0251,0.575,0.0,0.121,0.425,76.009,4,Taylor Swift
0QkWikH5Z3U0f79T9iuF6c,Judas,65,249067,false,2011-01-01,0.661,0.937,10,-3,0,0.0744,9.67E-4,1.59E-5,0.355,0.535,131.001,4,Lady Gaga
0TFQMPTInaZ5IcYw7EVcEB,Teeth,53,220707,false,2009-11-05,0.708,0.826,11,-5,1,0.0476,0.0327,0.0,0.0868,0.519,96.019,4,Lady Gaga
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,60,217973,false,2012-10-22,0.622,0.469,3,-6,0,0.0363,0.00454,2.25E-6,0.0398,0.679,77.019,4,Taylor Swift
0dEQaNYfp5G7Sflek2Qnde,Don't Tell Me,60,202013,false,2004-01-01,0.523,0.795,4,-2,1,0.0386,0.00462,0.0,0.358,0.484,144.106,4,Avril Lavigne
0hwfOlSrYQ36ULiphozHgJ,Speechless,55,270813,false,2009-11-05,0.298,0.702,0,-4,1,0.0398,0.441,0.0,0.35,0.429,143.828,4,Lady Gaga
0mTgFzkDgSAF3nJY25XCXG,Innocent,52,302267,false,2010-01-01,0.553,0.604,1,-5,0,0.0258,0.202,0.0,0.125,0.186,133.989,4,Taylor Swift
0n5iwOwzox8e9mjMhG7Rea,Born This Way,0,260413,false,2021-04-13,0.586,0.835,11,-5,1,0.146,0.00387,0.0,0.304,0.492,123.936,4,Lady Gaga
0ug5NqcwcFR2xrfTkc7k8e,Style,73,231000,false,2014-01-01,0.588,0.791,7,-5,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,4,Taylor Swift
0vvt4IZOMkRug195S4MUq0,If This Was A Movie,55,234547,false,2010-10-25,0.511,0.719,4,-3,1,0.0265,0.166,4.54E-6,0.34,0.289,147.852,4,Taylor Swift
10nqz67NQWWa7XPq7ycihi,Welcome To New York,64,212600,false,2014-01-01,0.793,0.634,7,-4,1,0.0324,0.038,1.76E-6,0.304,0.615,117.023,4,Taylor Swift
11BKm0j4eYoCPPpCONAVwA,Bloody Mary,58,244760,false,2011-01-01,0.591,0.637,9,-6,0,0.03,0.0107,1.95E-6,0.113,0.432,99.998,4,Lady Gaga
13MAWVUSkbGMUi6I7RowRK,Forever & Always - Piano Version,55,267507,false,2008-11-11,0.592,0.16,9,-10,1,0.0347,0.852,0.0,0.116,0.294,118.929,4,Taylor Swift
14Bljc3pOOG0xQX3wqhLN9,SuperStar,52,261453,false,2008-11-11,0.61,0.531,2,-6,1,0.0239,0.367,0.0,0.351,0.228,85.979,4,Taylor Swift
15DeqWWQB4dcEWzJg15VrN,Our Song,70,201107,false,2006-10-24,0.668,0.672,2,-4,1,0.0303,0.111,0.0,0.329,0.539,89.011,4,Taylor Swift
16MVSD0mGI4RMQT83Qzm69,Should've Said No,63,242200,false,2006-10-24,0.476,0.777,4,-3,0,0.0289,0.0103,0.0,0.196,0.472,167.964,4,Taylor Swift
172e82oK9vGoBPvc6SqMm5,Is That Alright?,64,191280,false,2018-10-05,0.557,0.279,6,-7,1,0.0372,0.868,1.25E-5,0.0978,0.263,102.727,4,Lady Gaga
1B5VzXPqMlvRw0U4HJY3dJ,I Wish You Would,59,207440,false,2014-10-27,0.653,0.893,0,-5,1,0.0538,0.0158,4.95E-5,0.102,0.513,118.035,4,Taylor Swift
1EQn3Uc5AyUXoiPLeyCrrg,Ours,58,237920,false,2010-10-25,0.608,0.569,0,-7,1,0.0284,0.537,0.0,0.097,0.238,159.845,4,Taylor Swift
1ERza8JzFin9c3Keo8XQEX,I Will Be,50,239693,false,2007-04-17,0.406,0.67,7,-3,1,0.032,0.0445,4.27E-6,0.16,0.144,74.96,4,Avril Lavigne
1HHeOs6zRdF8Ck58easiAY,Alejandro,68,274213,false,2009-11-05,0.623,0.793,11,-6,0,0.0462,3.97E-4,0.0015,0.375,0.36,98.998,4,Lady Gaga
1IWNylpZ477gIVUDpJL66u,Sour Candy (with BLACKPINK),73,157707,false,2020-05-29,0.752,0.87,9,-3,0,0.0623,0.0604,1.12E-5,0.489,0.784,120.006,4,Lady Gaga
1RTbgb0BantdgL67BFFCrT,Born This Way,0,260413,false,2021-04-13,0.586,0.835,11,-5,1,0.146,0.00387,0.0,0.304,0.492,123.936,4,Lady Gaga
1SymEzIT3H8UZfibCs3TYi,Afterglow,70,223293,false,2019-08-23,0.756,0.449,9,-8,1,0.0344,0.13,0.0,0.114,0.399,111.011,4,Taylor Swift
1V1PZd7RMzMSX9Og6wznnz,In i en ny värld,47,194844,false,2019-11-22,0.429,0.412,10,-7,0,0.0347,0.898,9.89E-4,0.145,0.302,105.367,4,AURORA
1VCJ7vk3Y2DoJIAEOXe3V8,Last Kiss,46,367147,false,2010-01-01,0.359,0.329,10,-9,1,0.0293,0.581,3.75E-5,0.0979,0.208,84.358,3,Taylor Swift
1dGr1c8CrMLDpV6mPbImSI,Lover,79,221307,false,2019-08-23,0.359,0.543,7,-7,1,0.0919,0.492,1.58E-5,0.118,0.453,68.534,4,Taylor Swift
1gL4vMhDV3RgJQmDuY5HK1,Starlight,56,220600,false,2012-10-22,0.649,0.777,9,-5,1,0.0406,0.0213,3.35E-4,0.21,0.587,126.018,4,Taylor Swift
1hxLyjC9D9Jpw6EAPKqWv4,Teardrops on My Guitar - Pop Version,49,179067,false,2006-10-24,0.459,0.753,10,-3,1,0.0537,0.0402,0.0,0.0863,0.483,199.997,4,Taylor Swift
1nYWTzy5zu3zEPNgB1sItW,Speak Now,56,240760,false,2010-10-25,0.709,0.599,7,-3,1,0.0304,0.095,0.0,0.0973,0.735,118.975,4,Taylor Swift
1nuk1yTZO3zR8XB8Ofk9q3,Picture To Burn,57,175280,false,2006-10-24,0.662,0.864,7,-2,1,0.0322,0.202,0.0,0.0997,0.791,105.607,4,Taylor Swift
1q3RiD1tIWUpGsNFADMlvl,All Too Well,70,327893,false,2012-10-22,0.602,0.609,0,-7,1,0.0243,0.0382,2.0E-4,0.127,0.337,93.06,4,Taylor Swift
1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80,231124,false,2021-04-09,0.632,0.773,6,-4,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,4,Taylor Swift
1sRByD63uI8ZJAOSPDczXF,Americano,53,246533,false,2011-05-23,0.608,0.848,1,-5,1,0.0326,6.22E-4,3.93E-6,0.429,0.338,127.999,4,Lady Gaga
1v1oIWf2Xgh54kIWuKsDf6,Runaway,84,248827,false,2016-03-11,0.422,0.302,11,-9,1,0.0372,0.629,7.83E-5,0.104,0.123,114.089,4,AURORA
1vjIHlmc4WfIaEl74YAvX0,Unwanted,51,221027,false,2002-06-04,0.475,0.837,4,-5,0,0.0612,1.71E-4,0.0227,0.627,0.622,162.074,3,Avril Lavigne
1wJL1A0QUHJPf2cm7tsrdw,Never Grow Up,54,290467,false,2010-10-25,0.714,0.305,2,-8,1,0.0305,0.819,0.0,0.174,0.554,124.91,4,Taylor Swift
1wVpMbItVdkJ0pmahPoPA2,Mine,39,230773,false,2010-01-01,0.621,0.78,7,-2,1,0.0297,0.00327,4.55E-6,0.184,0.672,121.038,4,Taylor Swift
24DefNCFiWTP8OjYWiXuYe,Speak Now,58,240760,false,2010-10-25,0.709,0.599,7,-3,1,0.0304,0.095,0.0,0.0973,0.735,118.975,4,Taylor Swift
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),83,182200,false,2020-05-22,0.672,0.855,9,-3,1,0.0397,0.021,0.0,0.323,0.646,123.056,4,Lady Gaga
2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),75,241822,false,2021-04-09,0.482,0.779,7,-5,1,0.0409,0.0135,0.0,0.296,0.328,158.162,4,Taylor Swift
2PBghI9zJkQEWBzMSMo2Ki,Speak Now,49,240773,false,2010-01-01,0.708,0.601,7,-3,1,0.0306,0.101,0.0,0.0979,0.742,118.962,4,Taylor Swift
2QDyYdZyhlP2fp79KZX8Bi,mad woman,71,237258,true,2020-07-24,0.592,0.699,3,-8,1,0.0471,0.655,1.68E-5,0.114,0.506,141.916,4,Taylor Swift
2RM02ladxD5mgdrlAwh3h9,Teardrops On My Guitar - International Mix,43,193640,false,2008-11-11,0.514,0.557,10,-6,1,0.0264,0.0178,0.00755,0.114,0.152,99.974,4,Taylor Swift
2TF4UtYreqNbQ6Z9AccldU,Teardrops On My Guitar - Radio Single Remix,59,203040,false,2006-10-24,0.621,0.417,10,-6,1,0.0231,0.288,0.0,0.119,0.289,99.953,4,Taylor Swift
2ULNeSomDxVNmdDy8VxEBU,22,62,230133,false,2012-10-22,0.658,0.729,7,-6,1,0.0378,0.00215,0.0013,0.0752,0.668,104.007,4,Taylor Swift
2ZoOmCSgj0ypVAmGd1ve4y,Stay Beautiful,53,236053,false,2006-10-24,0.594,0.629,8,-4,1,0.0246,0.0868,0.0,0.137,0.504,131.597,4,Taylor Swift
2dzk2z7MXl0peRhBUsDq4d,Breathe,57,264960,false,2008-11-11,0.491,0.475,1,-7,1,0.0268,0.37,0.0,0.118,0.174,147.988,4,Taylor Swift
2hjGZ11huyuVc6Cnb2sM5h,Why,45,239760,false,2003-11-03,0.665,0.338,4,-7,1,0.0315,0.816,0.0,0.121,0.385,106.578,4,Avril Lavigne
2ls70nUDfjzm1lSRDuKxmw,Blank Space,68,231827,false,2014-01-01,0.752,0.678,5,-5,1,0.0646,0.085,1.64E-6,0.13,0.583,96.009,4,Taylor Swift
2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),79,294419,false,2021-04-09,0.559,0.646,7,-4,1,0.0272,0.116,0.0,0.32,0.289,95.466,4,Taylor Swift
2o0V0AATmWmCmMOAFWDuEV,Let Me Go (feat. Chad Kroeger),60,267973,false,2013-11-01,0.385,0.654,4,-6,1,0.0342,0.212,0.0,0.136,0.125,164.196,3,Avril Lavigne
2o2sgVJIgFXk8GQjWTgI6U,long story short,72,215920,false,2020-12-11,0.546,0.73,0,-7,1,0.0417,0.66,0.179,0.0972,0.573,157.895,4,Taylor Swift
2okho7vU7Nsq1UZD0kgIMi,Fearless,57,242000,false,2008-11-11,0.598,0.714,5,-4,1,0.0273,0.0364,1.04E-6,0.31,0.467,99.979,4,Taylor Swift
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,56,240133,false,2012-10-22,0.706,0.499,4,-7,1,0.0369,0.0371,0.0,0.132,0.545,117.937,4,Taylor Swift
2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,73,208187,false,2017-11-10,0.613,0.764,2,-6,1,0.136,0.0527,0.0,0.197,0.417,160.015,4,Taylor Swift
2ythurkTtSiyfK7GprJoFW,Better Than Revenge,58,217160,false,2010-10-25,0.516,0.917,11,-3,0,0.0827,0.0139,6.37E-6,0.36,0.635,145.821,4,Taylor Swift
2zfgVd034GlUvk7LqBHl6u,I Know Places,59,195707,false,2014-10-27,0.602,0.755,0,-4,1,0.071,0.245,0.0,0.178,0.495,159.965,4,Taylor Swift
2zzxwmoOBnXDT0KnJsoIWk,Tied Together with a Smile,48,248107,false,2006-10-24,0.479,0.578,2,-4,1,0.0294,0.525,0.0,0.0841,0.192,146.165,4,Taylor Swift
31pEV5lPJi7btskZoUr2yu,I Almost Do,58,242573,false,2012-10-22,0.567,0.481,4,-7,1,0.027,0.0173,4.13E-5,0.182,0.233,145.865,4,Taylor Swift
34V9RiEPe8MNdU32qJsJa1,We Were Happy (Taylor’s Version) (From The Vault),76,244237,false,2021-04-09,0.609,0.373,0,-8,1,0.0263,0.849,0.0,0.0779,0.13,106.007,4,Taylor Swift
3Gfx0rvzSpxUwpaOwLSnPV,Crazier,42,192853,false,2009-01-01,0.453,0.541,4,-5,1,0.0272,0.0548,8.4E-6,0.106,0.18,133.044,3,Taylor Swift
3JhvYnOfKLJuWC7jEU0GmJ,You're Not Sorry,55,261800,false,2008-11-11,0.459,0.459,6,-4,1,0.0275,0.13,2.3E-6,0.113,0.281,134.018,4,Taylor Swift
3NKCWBT2uKp8rxSkcvIrdX,Forever & Always,57,225333,false,2008-11-11,0.605,0.829,10,-4,1,0.0549,0.0907,0.0,0.106,0.514,128.012,4,Taylor Swift
3OaBCFROgrLRbZGCFP6E3M,You Belong With Me,50,232120,false,2008-01-01,0.687,0.755,6,-4,1,0.0385,0.157,1.09E-5,0.093,0.45,129.973,4,Taylor Swift
3Uo7WG0vmLQ07WB4BDwy7D,willow,79,214707,false,2020-12-10,0.392,0.579,7,-9,1,0.164,0.835,0.00179,0.145,0.549,80.961,4,Taylor Swift
3bIxTsfeNMO7Nt2J3EUKrA,22,63,230133,false,2012-10-22,0.658,0.729,7,-6,1,0.0378,0.00215,0.0013,0.0752,0.668,104.007,4,Taylor Swift
3clsCV1f1E9u1Fge9ntulk,Alejandro,59,274213,false,2009-11-18,0.626,0.799,11,-6,0,0.046,3.58E-4,0.00155,0.36,0.369,98.992,4,Lady Gaga
3esA216TyLHEkNiBCeCmcg,The Best Day,56,245333,false,2008-11-11,0.666,0.434,1,-8,1,0.0289,0.647,1.95E-6,0.124,0.396,126.084,4,Taylor Swift
3fcOPNiuzOsjwaguaxrAon,When You're Gone - Acoustic Version,52,237533,false,2010-09-17,0.585,0.45,4,-4,0,0.0304,0.129,0.0,0.133,0.183,140.107,4,Avril Lavigne
3fthfkkvy9av3q3uAGVf7U,Shake It Off,59,219200,false,2014-10-27,0.647,0.8,7,-5,1,0.165,0.0647,0.0,0.334,0.942,160.078,4,Taylor Swift
3gFaNwyiafgUoQhR0pHYA9,Change,52,281053,false,2008-11-11,0.548,0.756,5,-4,1,0.036,0.00471,0.0,0.117,0.224,96.038,4,Taylor Swift
3lRSfCNYx9XvJdCL2JcdVa,Give You What You Like,57,225267,false,2013-11-01,0.618,0.527,5,-7,0,0.0266,0.443,0.0,0.111,0.386,78.97,4,Avril Lavigne
3n3S5cH3IyaOswY2XSUGTS,Venus,62,233720,true,2013-11-11,0.811,0.895,5,-4,0,0.0608,0.0267,0.0,0.104,0.736,121.01,4,Lady Gaga
3nRmDz7qGCvsMS30rGGY0x,Welcome To New York,58,212600,false,2014-01-01,0.789,0.634,7,-4,1,0.0323,0.0348,1.64E-6,0.302,0.658,116.992,4,Taylor Swift
3rnI1UCyGJvUTVvT97VQr5,Tell Me Why,56,200547,false,2008-11-11,0.604,0.855,7,-3,1,0.038,0.0571,3.65E-6,0.343,0.51,99.96,4,Taylor Swift
3uma4z6bJJxig2eUILcDbp,Mine,54,231867,false,2010-10-25,0.623,0.78,7,-2,1,0.0307,0.00342,2.07E-6,0.143,0.635,121.061,4,Taylor Swift
48A0aShHlovDfTMucMrE66,Begin Again,56,237613,false,2012-10-22,0.53,0.526,7,-8,1,0.0263,0.199,3.52E-6,0.232,0.323,79.025,4,Taylor Swift
4BYejINgfZF0qKDMEH2cim,Picture To Burn,52,173067,false,2006-10-24,0.658,0.877,7,-2,1,0.0323,0.173,0.0,0.0962,0.821,105.586,4,Taylor Swift
4E01sg2yWY3eh1fyppguBw,Ud i ukendt land,41,194960,false,2019-11-22,0.421,0.443,1,-7,1,0.04,0.814,0.0,0.137,0.311,79.815,3,AURORA
4L560fic5PaTuCFm6CviKa,This Love,61,250093,false,2014-01-01,0.481,0.435,4,-8,1,0.0321,0.678,0.0,0.0928,0.107,143.95,4,Taylor Swift
4ONlmL2EYEryaJzmh9fG1o,The Way I Loved You,40,245427,false,2008-01-01,0.446,0.705,5,-3,1,0.0335,0.0322,0.0,0.11,0.416,160.933,4,Taylor Swift
4R2kfaDFhslZEMJqAFNpdd,cardigan,83,239560,false,2020-07-24,0.613,0.581,0,-8,0,0.0424,0.537,3.45E-4,0.25,0.551,130.033,4,Taylor Swift
4e8HF8QcD4HlfgRT6TGDlO,Take Me Away,55,177600,false,2004-01-01,0.511,0.892,4,-2,0,0.0343,0.00138,2.9E-4,0.198,0.255,99.101,4,Avril Lavigne
4gLVsEaNMpzkCAM0hXgDoi,Alice - Extended Version,55,300987,false,2011-03-08,0.536,0.824,0,-4,1,0.0767,0.0458,1.99E-4,0.174,0.172,119.004,4,Avril Lavigne
4lIxdJw6W3Fg4vUIYCB0S5,Style,69,231000,false,2014-10-27,0.598,0.786,2,-5,1,0.0382,0.00256,0.00143,0.117,0.456,95.021,4,Taylor Swift
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),81,285634,false,2020-07-24,0.298,0.38,6,-8,1,0.0287,0.778,5.62E-5,0.11,0.152,75.602,4,Taylor Swift
4q57oGT90FfPHf7vWp32Ho,Judas,38,249067,false,2011-01-01,0.664,0.934,10,-3,0,0.0697,0.00108,2.77E-5,0.27,0.53,130.982,4,Lady Gaga
4qUijfYU8EoIWiY6oSyrgT,Bye Bye Baby (Taylor’s Version) (From The Vault),75,242158,false,2021-04-09,0.624,0.624,5,-7,1,0.0539,0.334,0.0,0.0995,0.527,80.132,4,Taylor Swift
4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,73,238253,false,2017-11-10,0.696,0.602,0,-6,0,0.159,0.0679,2.11E-5,0.0696,0.305,82.989,4,Taylor Swift
4t0OI7XrODjSkAu3bTPmWj,Fifteen,64,294333,false,2008-11-11,0.556,0.651,7,-4,1,0.0266,0.067,0.0,0.145,0.203,95.485,4,Taylor Swift
4wFUdSCer8bdQsrp1M90sa,Highway Don't Care,66,276880,false,2013-01-01,0.47,0.79,2,-5,1,0.039,0.0216,0.0,0.0863,0.495,158.061,4,Taylor Swift
4yQmDtjax2Ye9wY8EPAO1x,Judas,61,249067,false,2011-05-23,0.661,0.936,10,-3,0,0.0744,9.59E-4,1.45E-5,0.36,0.558,130.998,4,Lady Gaga
4yTqjWF2EoFJM5BbSCe4YW,Safe & Sound - from The Hunger Games Soundtrack,52,240067,false,2012-01-01,0.472,0.3,7,-10,1,0.028,0.883,1.04E-5,0.0698,0.289,144.317,4,Taylor Swift
57w0Uyk2jJAkO2hMJ36xJZ,Never Grow Up,44,290480,false,2010-01-01,0.715,0.308,2,-8,1,0.0305,0.829,0.0,0.16,0.547,124.899,4,Taylor Swift
59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,73,220440,false,2014-10-27,0.553,0.664,8,-7,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,4,Taylor Swift
5OndtwLGA9O6XHFcGm2H7r,Out Of The Woods,64,235800,false,2014-10-27,0.552,0.841,7,-6,1,0.0372,0.00103,1.23E-5,0.337,0.342,91.993,4,Taylor Swift
5OuP08bgU2H7ZeDQQFQ6q8,Innocence,59,232200,false,2007-04-17,0.389,0.711,1,-3,0,0.0343,0.148,0.0,0.202,0.337,137.756,4,Avril Lavigne
5YL553x8sHderRBDlm3NM3,White Horse (Taylor’s Version),78,234516,false,2021-04-09,0.423,0.517,0,-7,1,0.0486,0.369,0.0,0.177,0.366,185.262,4,Taylor Swift
5cMVLP0tC0uXA9MgkNmd32,Remember When,51,209240,false,2011-03-08,0.428,0.528,0,-6,1,0.0269,0.0275,5.7E-6,0.0753,0.165,148.07,4,Avril Lavigne
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,58,201853,false,2012-10-22,0.627,0.816,4,-6,1,0.0774,0.0162,0.00208,0.0966,0.648,157.043,4,Taylor Swift
5gRYrtvyVyaCRvLt56OfuV,I Wish You Would,60,207440,false,2014-01-01,0.653,0.893,0,-5,1,0.0538,0.0158,4.95E-5,0.102,0.513,118.035,4,Taylor Swift
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,79,244507,false,2002-06-04,0.585,0.776,5,-5,1,0.0459,0.0572,7.74E-6,0.3,0.427,77.987,4,Avril Lavigne
5xTtaWoae3wi06K5WfVUUH,Shake It Off,72,219200,false,2014-10-27,0.648,0.785,7,-5,1,0.165,0.0561,0.0,0.148,0.943,160.02,4,Taylor Swift
69jnWw97sX1dYK2grPhyF9,You And I,31,307360,false,2011-01-01,0.521,0.701,2,-5,1,0.0458,0.0892,0.0,0.0876,0.518,127.087,4,Lady Gaga
6HdfSznwCYMh4F8sZMEOPg,Runaway,56,248827,false,2015-12-11,0.327,0.285,11,-10,1,0.045,0.618,7.75E-5,0.104,0.133,172.527,3,AURORA
6LZaxlycSWrJZ4Volb25qx,Mine,59,230707,false,2010-10-25,0.624,0.757,7,-2,1,0.0296,0.00265,1.87E-6,0.189,0.658,121.07,4,Taylor Swift
6MM22AtXB7I5gfTErMF0mJ,"Murder Song (5, 4, 3, 2, 1) - Acoustic",58,218667,false,2016-03-11,0.398,0.0887,9,-13,0,0.0334,0.902,1.76E-6,0.0873,0.356,74.797,4,AURORA
6TAdq4dNZx3JN2vm6Pr4hi,Bad Romance,48,294573,true,2009-11-18,0.696,0.921,0,-3,1,0.0363,0.00314,5.24E-5,0.0842,0.714,119.001,4,Lady Gaga
6VFpuI0DDmbC5UyWZQ4IRY,Girl At Home,53,220840,false,2012-10-22,0.733,0.59,5,-5,1,0.0284,0.272,0.0,0.134,0.633,125.048,4,Taylor Swift
6aJ0ipi4EPmu1aTbFeXZnw,Superman,48,276267,false,2010-01-01,0.582,0.817,7,-3,1,0.0337,0.0187,1.94E-6,0.101,0.547,131.983,4,Taylor Swift
6d9IiDcFxtFVIvt9pCqyGH,Sparks Fly,62,260933,false,2010-10-25,0.605,0.787,5,-3,1,0.0308,0.0396,1.42E-6,0.163,0.374,114.987,4,Taylor Swift
6iWMI5oOhWrDbLbjmwTWFq,Wonderland,60,245560,false,2014-10-27,0.422,0.692,3,-5,1,0.0549,0.0493,2.57E-5,0.177,0.197,184.014,4,Taylor Swift
6r2BECwMgEoRb5yLfp0Hca,Born This Way,69,260253,false,2011-01-01,0.587,0.828,11,-5,1,0.161,0.00327,0.0,0.331,0.494,123.907,4,Lady Gaga
6wcFdMmiDscAhZJrcVFumx,Hey Stephen,53,254320,false,2008-11-11,0.843,0.553,6,-7,1,0.0317,0.168,2.66E-6,0.107,0.825,115.997,4,Taylor Swift
6wfugRLamFsTRbPcCpNnP7,How You Get The Girl,59,247533,false,2014-10-27,0.765,0.656,5,-6,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,4,Taylor Swift
6z7fZRrQfOH3ZjWEkC4QhC,Hot,62,202973,false,2007-04-17,0.6,0.938,8,-3,1,0.0821,0.0173,0.0,0.355,0.469,144.951,4,Avril Lavigne
75NS6QgULqCwUKFVIWYJbW,Teardrops On My Guitar,34,194667,false,2010-01-01,0.521,0.549,10,-6,1,0.0262,0.0193,0.00576,0.119,0.209,99.963,4,Taylor Swift
77VotUUL79U10TAnYdqwvr,The Way I Loved You,56,244240,false,2008-11-11,0.436,0.712,5,-3,1,0.0329,0.0322,0.0,0.111,0.379,160.886,4,Taylor Swift
7DQmwd7zye9xvzMQJnD8S8,Tim McGraw,56,234547,false,2006-10-24,0.574,0.499,0,-6,1,0.0254,0.601,0.0,0.123,0.447,76.0,4,Taylor Swift
7Hqig8kp32q2Ire3ECQvWM,Paparazzi,69,208307,false,2008-01-01,0.762,0.692,5,-3,0,0.0438,0.113,0.0,0.094,0.397,114.906,4,Lady Gaga
7dZ1Odmx9jWIweQSatnRqo,Million Reasons,78,205280,false,2016-10-21,0.666,0.423,0,-8,1,0.043,0.494,0.0,0.106,0.154,129.89,4,Lady Gaga
7lmX3dD2Xy13Jo1oCTR4ot,The Best Damn Thing,57,189200,false,2007-04-17,0.555,0.943,2,-2,1,0.0891,0.00187,3.92E-5,0.151,0.882,165.027,4,Avril Lavigne
7snx7w5WZLHovS0xC45ZfP,Teardrops On My Guitar - Radio Single Remix,58,204707,false,2006-10-24,0.626,0.44,10,-6,1,0.0232,0.331,0.0,0.146,0.259,99.962,4,Taylor Swift
7wbATZinTGleK7zhZJs4Yq,You Belong With Me,32,231453,false,2008-11-11,0.688,0.765,6,-4,1,0.0387,0.16,1.78E-5,0.103,0.431,129.967,4,Taylor Swift
0GT5m0eIa0OATOECdQtcsk,Listen (featuring Avril Lavigne),52,218992,false,2017-01-11,0.442,0.907,1,-4,1,0.0551,0.0185,1.06E-5,0.199,0.439,168.091,4,Avril Lavigne
0JIdBrXGSJXS72zjF9ss9u,I'm Only Me When I'm With You,55,213053,false,2006-10-24,0.563,0.934,8,-3,1,0.0646,0.00452,8.07E-4,0.103,0.518,143.964,4,Taylor Swift
0JNdS1n0ifOP25XvhwAMgM,The Edge Of Glory,64,320587,false,2011-01-01,0.581,0.772,9,-6,1,0.0401,3.43E-4,0.0191,0.11,0.361,127.952,4,Lady Gaga
0L4YCNRfXAoTvdpWeH2RGj,Begin Again,61,237613,false,2012-10-22,0.53,0.526,7,-8,1,0.0263,0.199,3.52E-6,0.232,0.323,79.025,4,Taylor Swift
0PurA4JVJ8YQgSVopY8fn6,tolerate it,74,245440,true,2020-12-11,0.316,0.361,9,-10,1,0.0488,0.878,2.67E-5,0.0797,0.221,74.952,5,Taylor Swift
0SiywuOBRcynK0uKGWdCnn,Bad Romance,83,294573,true,2009-11-05,0.696,0.921,0,-3,1,0.0363,0.00314,5.24E-5,0.0842,0.714,119.001,4,Lady Gaga
0TcJ7QWpggdSg8t0fHThHm,LoveGame,64,216333,false,2008-01-01,0.894,0.678,6,-5,0,0.0523,0.00569,2.43E-6,0.317,0.844,105.024,4,Lady Gaga
